"study_id","segment","code_identifiers","code_main","aro_accession","aro_description","aro_name","mesh_class_id","mesh_definitions","mesh_segment_class","mesh_name"
"3622","sulfamethoxazole","O","Drug Resisted","ARO:3000329","Sulfamethoxazole is a sulfonamide antibiotic usually taken with trimethoprim, a diaminopyrimidine antibiotic. Sulfamethoxazole inhibits dihydropteroate synthase, essential to tetrahydrofolic acid biosynthesis. This pathway generates compounds used in the synthesis of many amino acids and nucleotides.","sulfamethoxazole","http://purl.bioontology.org/ontology/mesh/d013420","a bacteriostatic antibacterial agent that interferes with folic acid synthesis in susceptible bacteria. its broad spectrum of activity has been limited by the development of resistance. (from martindale, the extra pharmacopoeia, 30th ed, p208)","Preferred Label","sulfamethoxazole"
"3622","cefotaxime","A","Drug Resisted","ARO:3000645","Cefotaxime is a semisynthetic cephalosporin taken parenterally. It is resistant to most beta-lactamases and active against Gram-negative rods and cocci due to its aminothiazoyl and methoximino functional groups.","cefotaxime","http://purl.bioontology.org/ontology/mesh/d002439","semisynthetic broad-spectrum cephalosporin.","Preferred Label","cefotaxime"
"3622","cefepime","B","Drug Resisted","ARO:0000059","Cefepime (INN) is a fourth-generation cephalosporin antibiotic developed in 1994. It contains an aminothiazolyl group that decreases its affinity with beta-lactamases. Cefepime shows high binding affinity with penicillin-binding proteins and has an extended spectrum of activity against Gram-positive and Gram-negative bacteria, with greater activity against both Gram-negative and Gram-positive organisms than third-generation agents.","cefepime","http://purl.bioontology.org/ontology/mesh/c043266",NA,"Preferred Label","cefepime"
"3622","imipenem","E","Drug Resisted","ARO:3000170","Imipenem is a broad-spectrum antibiotic and is usually taken with cilastatin, which prevents hydrolysis of imipenem by renal dehydropeptidase-I. It is resistant to hydrolysis by most other beta-lactamases. Notable exceptions are the KPC beta-lactamases and Ambler Class B enzymes.","imipenem","http://purl.bioontology.org/ontology/mesh/d015378","semisynthetic thienamycin that has a wide spectrum of antibacterial activity against gram-negative and gram-positive aerobic and anaerobic bacteria, including many multiresistant strains. it is stable to beta-lactamases. clinical studies have demonstrated high efficacy in the treatment of infections of various body systems. its effectiveness is enhanced when it is administered in combination with cilastatin, a renal dipeptidase inhibitor.","Preferred Label","imipenem"
"3622","doripenem","F","Drug Resisted","ARO:3000640","Doripenem is a carbapenem with a broad range of activity against Gram-positive and Gram-negative bacteria, and along with meropenem, it is the most active beta-lactam antibiotic against Pseudomonas aeruginosa. It inhibits bacterial cell wall synthesis.","doripenem","http://purl.bioontology.org/ontology/mesh/c099245",NA,"Preferred Label","doripenem"
"3622","ciprofloxacin","G","Drug Resisted","ARO:0000036","Ciprofloxacin is a bacteriocidal fluoroquinolone. It blocks bacterial DNA replication by binding to the toposiomerase II or IV-DNA complex (or cleavable complex), thereby causing double-stranded breaks in the bacterial chromosome.","ciprofloxacin","http://purl.bioontology.org/ontology/mesh/d002939","a broad-spectrum antimicrobial carboxyfluoroquinoline.","Preferred Label","ciprofloxacin"
"3622","levofloxacin","H","Drug Resisted","ARO:0000071","Levofloxacin is a synthetic chemotherapeutic antibiotic of the fluoroquinolone drug class. Its main target is topoisomerase IV, inhibiting its function and disrupting DNA replication.","levofloxacin","http://purl.bioontology.org/ontology/mesh/d064704","the l-isomer of ofloxacin.","Preferred Label","levofloxacin"
"3622","gentamicin","I","Drug Resisted",NA,NA,NA,"http://purl.bioontology.org/ontology/mesh/d005839","a complex antibiotic substance produced by micromonospora purpurea, with three components: gentamicin c1, c2 , and c1a sulfates.|a complex of closely related aminoglycoside bases (e.g., gentamicins c1, c2, and c1(suba)), obtained from micromonospora purpurea and related species.|a complex of closely related aminoglycosides obtained from micromonospora purpurea and related species. they are broad-spectrum antibiotics, but may cause ear and kidney damage. they act to inhibit protein biosynthesis.","Synonyms","gentamicins"
"3799","azithromycin","","Drug Resisted","ARO:3000158","Azithromycin is a 15-membered macrolide and falls under the subclass of azalide. Like other macrolides, azithromycin binds bacterial ribosomes to inhibit protein synthesis. The nitrogen substitution at the C-9a position prevents its degradation.","azithromycin","http://purl.bioontology.org/ontology/mesh/d017963","a semi-synthetic macrolide antibiotic structurally related to erythromycin. it has been used in the treatment of mycobacterium avium intracellulare infections, toxoplasmosis, and cryptosporidiosis.","Preferred Label","azithromycin"
"3872","amoxicillin/clavulanate","A","Drug Resisted",NA,NA,NA,NA,NA,NA,NA
"3872","ampicillin","B","Drug Resisted","ARO:3000637","Ampicillin is a penicillin derivative that is highly acid stable, with its activity similar to benzylpenicillin.","ampicillin","http://purl.bioontology.org/ontology/mesh/d000667","semi-synthetic derivative of penicillin that functions as an orally active broad-spectrum antibiotic.","Preferred Label","ampicillin"
"3872","ceftriaxone","C","Drug Resisted","ARO:0000062","Ceftriaxone is a third-generation cephalosporin antibiotic. The presence of an aminothiazolyl sidechain increases ceftriazone's resistance to beta-lactamases. Like other third-generation cephalosporins, it has broad spectrum activity against Gram-positive and Gram-negative bacteria.","ceftriaxone","http://purl.bioontology.org/ontology/mesh/d002443","a broad-spectrum cephalosporin antibiotic with a very long half-life and high penetrability to meninges, eyes and inner ears.","Preferred Label","ceftriaxone"
"3872","ciprofloxacin","D","Drug Resisted","ARO:0000036","Ciprofloxacin is a bacteriocidal fluoroquinolone. It blocks bacterial DNA replication by binding to the toposiomerase II or IV-DNA complex (or cleavable complex), thereby causing double-stranded breaks in the bacterial chromosome.","ciprofloxacin","http://purl.bioontology.org/ontology/mesh/d002939","a broad-spectrum antimicrobial carboxyfluoroquinoline.","Preferred Label","ciprofloxacin"
"3872","gentamicin","E","Drug Resisted",NA,NA,NA,"http://purl.bioontology.org/ontology/mesh/d005839","a complex antibiotic substance produced by micromonospora purpurea, with three components: gentamicin c1, c2 , and c1a sulfates.|a complex of closely related aminoglycoside bases (e.g., gentamicins c1, c2, and c1(suba)), obtained from micromonospora purpurea and related species.|a complex of closely related aminoglycosides obtained from micromonospora purpurea and related species. they are broad-spectrum antibiotics, but may cause ear and kidney damage. they act to inhibit protein biosynthesis.","Synonyms","gentamicins"
"3872","trimethoprim/sulfamethoxazole","F","Drug Resisted",NA,NA,NA,NA,NA,NA,NA
"3882","ampicillin","A","Drug Resisted","ARO:3000637","Ampicillin is a penicillin derivative that is highly acid stable, with its activity similar to benzylpenicillin.","ampicillin","http://purl.bioontology.org/ontology/mesh/d000667","semi-synthetic derivative of penicillin that functions as an orally active broad-spectrum antibiotic.","Preferred Label","ampicillin"
"3882","ceftriaxone","J","Drug Resisted","ARO:0000062","Ceftriaxone is a third-generation cephalosporin antibiotic. The presence of an aminothiazolyl sidechain increases ceftriazone's resistance to beta-lactamases. Like other third-generation cephalosporins, it has broad spectrum activity against Gram-positive and Gram-negative bacteria.","ceftriaxone","http://purl.bioontology.org/ontology/mesh/d002443","a broad-spectrum cephalosporin antibiotic with a very long half-life and high penetrability to meninges, eyes and inner ears.","Preferred Label","ceftriaxone"
"3882","cefurox","","Drug Resisted",NA,NA,NA,NA,NA,NA,NA
"3882","cefpirome","L","Drug Resisted",NA,NA,NA,"http://purl.bioontology.org/ontology/mesh/c038950",NA,"Preferred Label","cefpirome"
"3882","chloramphenicol","M","Drug Resisted","ARO:3000385","Chloramphenicol is a bacteriostatic antimicrobial originally derived from the bacterium Streptomyces venezuelae. It was the first antibiotic to be manufactured synthetically on a large scale. It functions by inhibiting peptidyl transferase activity of the bacterial ribosome, binding to A2451 and A2452 residues in the 23S rRNA of the 50S ribosomal subunit and preventing peptide bond formation.","chloramphenicol","http://purl.bioontology.org/ontology/mesh/d002701","an antibiotic first isolated from cultures of streptomyces venequelae in 1947 but now produced synthetically. it has a relatively simple structure and was the first broad-spectrum antibiotic to be discovered. it acts by interfering with bacterial protein synthesis and is mainly bacteriostatic. (from martindale, the extra pharmacopoeia, 29th ed, p106)","Preferred Label","chloramphenicol"
"3882","nalidixic acid","N","Drug Resisted","ARO:3000661","Nalidixic acid is a quinolone derivative of naphthyridine active against many enterobacteria, but ineffective against Ps aeruginosa, Gram-positive bacteria, and anaerobes. Acquired resistance is common in nalidixic acid treatments.","nalidixic acid","http://purl.bioontology.org/ontology/mesh/d009268","a synthetic 1,8-naphthyridine antimicrobial agent with a limited bacteriocidal spectrum. it is an inhibitor of the a subunit of bacterial dna gyrase.","Preferred Label","nalidixic acid"
"3882","tetracycline","O","Drug Resisted","ARO:0000051","Tetracycline is a broad-spectrum polyketide antibiotic produced by many Streptomyces. It works by inhibiting action of the prokaryotic 30S ribosome.","tetracycline","http://purl.bioontology.org/ontology/mesh/d013752","a naphthacene antibiotic that inhibits amino acyl trna binding during protein synthesis.","Preferred Label","tetracycline"
"3882","oxacillin","B","Drug Resisted","ARO:0000056","Oxacillin is a penicillinase-resistant beta-lactam. It is similar to methicillin, and has replaced methicillin in clinical use. Oxacillin, especially in combination with other antibiotics, is effective against many penicillinase-producing strains of Staphylococcus aureus and Staphylococcus epidermidis.","oxacillin","http://purl.bioontology.org/ontology/mesh/d010068","an antibiotic similar to flucloxacillin used in resistant staphylococci infections.","Preferred Label","oxacillin"
