study_id,code_main,code_identifiers,code_identifiers_link,segment_drug_combo,combo_key,segment,drug_id,drug_definitions,drug_mn,drug_segment_name_class,drug_preferred_label,drug_class,drug_class_desc,drug_parent_id_qualifier,drug_parent_id,drug_pa_id,drug_parent_name,drug_pa_name,drug_rank
404,drug resisted,a,drug resisted; mic,FALSE,1428,"trimethoprim, sulfamethoxazole drug combination",d015662,"a drug combination with broad-spectrum antibacterial activity against both gram-positive and gram-negative organisms. it is effective in the treatment of many infections, including pneumocystis pneumonia in aids.",d03.383.742.906.500|d26.310.875|d02.065.884.725.867.500|d02.886.590.700.725.867.500|d02.092.146.807.867.500,preferred_label,"trimethoprim, sulfamethoxazole drug combination",d,desc,NA,d013420,d000900,sulfamethoxazole,anti-bacterial agents,drug name
404,drug resisted,a,drug resisted; mic,FALSE,1428,"trimethoprim, sulfamethoxazole drug combination",d015662,"a drug combination with broad-spectrum antibacterial activity against both gram-positive and gram-negative organisms. it is effective in the treatment of many infections, including pneumocystis pneumonia in aids.",d03.383.742.906.500|d26.310.875|d02.065.884.725.867.500|d02.886.590.700.725.867.500|d02.092.146.807.867.500,preferred_label,"trimethoprim, sulfamethoxazole drug combination",d,desc,NA,d013420,d000892,sulfamethoxazole,"anti-infective agents, urinary",drug name
4167,drug resisted,NA,NA,FALSE,1429,penicillin,d010406,"a group of antibiotics that contain 6-aminopenicillanic acid with a side chain attached to the 6-amino group. the penicillin nucleus is the chief structural requirement for biological activity. the side-chain structure determines many of the antibacterial and pharmacological characteristics. (goodman and gilman's the pharmacological basis of therapeutics, 8th ed, p1065)",d03.633.100.300.750|d02.065.589.099.750|d02.886.108.750,synonyms,penicillins,d,desc,NA,d047090,d000900,beta-lactams,anti-bacterial agents,drug group
4379,drug resisted,NA,NA,FALSE,1430,methicillin,d008712,one of the penicillins which is resistant to penicillinase but susceptible to a penicillin-binding protein. it is inactivated by gastric acid so administered by injection.,d03.633.100.300.750.500|d02.886.108.750.500|d02.065.589.099.750.500,preferred_label,methicillin,d,desc,NA,d010406,d000900,penicillins,anti-bacterial agents,drug name
4379,drug resisted,NA,NA,FALSE,1431,penicillin,d010406,"a group of antibiotics that contain 6-aminopenicillanic acid with a side chain attached to the 6-amino group. the penicillin nucleus is the chief structural requirement for biological activity. the side-chain structure determines many of the antibacterial and pharmacological characteristics. (goodman and gilman's the pharmacological basis of therapeutics, 8th ed, p1065)",d03.633.100.300.750|d02.065.589.099.750|d02.886.108.750,synonyms,penicillins,d,desc,NA,d047090,d000900,beta-lactams,anti-bacterial agents,drug group
4379,drug resisted,NA,NA,FALSE,1432,oxacillin,d010068,an antibiotic similar to flucloxacillin used in resistant staphylococci infections.,d02.065.589.099.750.625|d03.633.100.300.750.625|d02.886.108.750.625,preferred_label,oxacillin,d,desc,NA,d010406,d000900,penicillins,anti-bacterial agents,drug group
4379,drug resisted,NA,NA,FALSE,1433,cefoxitin,d002440,a semisynthetic cephamycin antibiotic resistant to beta-lactamase.,d02.065.589.099.249.250.222|d03.633.100.300.249.250.222|d02.886.665.074.250.222,preferred_label,cefoxitin,d,desc,NA,d002513,d000900,cephamycins,anti-bacterial agents,drug name
4379,drug resisted,NA,NA,FALSE,1434,trimethoprim,d014295,"a pyrimidine inhibitor of dihydrofolate reductase, it is an antibacterial related to pyrimethamine. it is potentiated by sulfonamides and the trimethoprim, sulfamethoxazole drug combination is the form most often used. it is sometimes used alone as an antimalarial. trimethoprim resistance has been reported.",d03.383.742.906,preferred_label,trimethoprim,d,desc,NA,d011743,d000962,pyrimidines,antimalarials,drug group
4379,drug resisted,NA,NA,FALSE,1434,trimethoprim,d014295,"a pyrimidine inhibitor of dihydrofolate reductase, it is an antibacterial related to pyrimethamine. it is potentiated by sulfonamides and the trimethoprim, sulfamethoxazole drug combination is the form most often used. it is sometimes used alone as an antimalarial. trimethoprim resistance has been reported.",d03.383.742.906,preferred_label,trimethoprim,d,desc,NA,d011743,d005493,pyrimidines,folic acid antagonists,drug group
4379,drug resisted,NA,NA,FALSE,1434,trimethoprim,d014295,"a pyrimidine inhibitor of dihydrofolate reductase, it is an antibacterial related to pyrimethamine. it is potentiated by sulfonamides and the trimethoprim, sulfamethoxazole drug combination is the form most often used. it is sometimes used alone as an antimalarial. trimethoprim resistance has been reported.",d03.383.742.906,preferred_label,trimethoprim,d,desc,NA,d011743,d000892,pyrimidines,"anti-infective agents, urinary",drug group
4379,drug resisted,NA,NA,FALSE,1434,trimethoprim,d014295,"a pyrimidine inhibitor of dihydrofolate reductase, it is an antibacterial related to pyrimethamine. it is potentiated by sulfonamides and the trimethoprim, sulfamethoxazole drug combination is the form most often used. it is sometimes used alone as an antimalarial. trimethoprim resistance has been reported.",d03.383.742.906,preferred_label,trimethoprim,d,desc,NA,d011743,d065687,pyrimidines,cytochrome p-450 cyp2c8 inhibitors,drug group
4379,drug resisted,NA,NA,FALSE,1435,co-trimoxazole,d015662,"a drug combination with broad-spectrum antibacterial activity against both gram-positive and gram-negative organisms. it is effective in the treatment of many infections, including pneumocystis pneumonia in aids.",d03.383.742.906.500|d26.310.875|d02.065.884.725.867.500|d02.886.590.700.725.867.500|d02.092.146.807.867.500,synonyms,"trimethoprim, sulfamethoxazole drug combination",d,desc,NA,d014295,d000962,trimethoprim,antimalarials,drug name
4379,drug resisted,NA,NA,FALSE,1435,co-trimoxazole,d015662,"a drug combination with broad-spectrum antibacterial activity against both gram-positive and gram-negative organisms. it is effective in the treatment of many infections, including pneumocystis pneumonia in aids.",d03.383.742.906.500|d26.310.875|d02.065.884.725.867.500|d02.886.590.700.725.867.500|d02.092.146.807.867.500,synonyms,"trimethoprim, sulfamethoxazole drug combination",d,desc,NA,d014295,d000900,trimethoprim,anti-bacterial agents,drug name
4379,drug resisted,NA,NA,FALSE,1435,co-trimoxazole,d015662,"a drug combination with broad-spectrum antibacterial activity against both gram-positive and gram-negative organisms. it is effective in the treatment of many infections, including pneumocystis pneumonia in aids.",d03.383.742.906.500|d26.310.875|d02.065.884.725.867.500|d02.886.590.700.725.867.500|d02.092.146.807.867.500,synonyms,"trimethoprim, sulfamethoxazole drug combination",d,desc,NA,d014295,d000892,trimethoprim,"anti-infective agents, urinary",drug name
4379,drug resisted,NA,NA,FALSE,1435,co-trimoxazole,d015662,"a drug combination with broad-spectrum antibacterial activity against both gram-positive and gram-negative organisms. it is effective in the treatment of many infections, including pneumocystis pneumonia in aids.",d03.383.742.906.500|d26.310.875|d02.065.884.725.867.500|d02.886.590.700.725.867.500|d02.092.146.807.867.500,synonyms,"trimethoprim, sulfamethoxazole drug combination",d,desc,NA,d004338,d000962,drug combinations,antimalarials,drug name
4379,drug resisted,NA,NA,FALSE,1435,co-trimoxazole,d015662,"a drug combination with broad-spectrum antibacterial activity against both gram-positive and gram-negative organisms. it is effective in the treatment of many infections, including pneumocystis pneumonia in aids.",d03.383.742.906.500|d26.310.875|d02.065.884.725.867.500|d02.886.590.700.725.867.500|d02.092.146.807.867.500,synonyms,"trimethoprim, sulfamethoxazole drug combination",d,desc,NA,d004338,d000900,drug combinations,anti-bacterial agents,drug name
4379,drug resisted,NA,NA,FALSE,1435,co-trimoxazole,d015662,"a drug combination with broad-spectrum antibacterial activity against both gram-positive and gram-negative organisms. it is effective in the treatment of many infections, including pneumocystis pneumonia in aids.",d03.383.742.906.500|d26.310.875|d02.065.884.725.867.500|d02.886.590.700.725.867.500|d02.092.146.807.867.500,synonyms,"trimethoprim, sulfamethoxazole drug combination",d,desc,NA,d004338,d000892,drug combinations,"anti-infective agents, urinary",drug name
4379,drug resisted,NA,NA,FALSE,1435,co-trimoxazole,d015662,"a drug combination with broad-spectrum antibacterial activity against both gram-positive and gram-negative organisms. it is effective in the treatment of many infections, including pneumocystis pneumonia in aids.",d03.383.742.906.500|d26.310.875|d02.065.884.725.867.500|d02.886.590.700.725.867.500|d02.092.146.807.867.500,synonyms,"trimethoprim, sulfamethoxazole drug combination",d,desc,NA,d013420,d000962,sulfamethoxazole,antimalarials,drug name
4379,drug resisted,NA,NA,FALSE,1435,co-trimoxazole,d015662,"a drug combination with broad-spectrum antibacterial activity against both gram-positive and gram-negative organisms. it is effective in the treatment of many infections, including pneumocystis pneumonia in aids.",d03.383.742.906.500|d26.310.875|d02.065.884.725.867.500|d02.886.590.700.725.867.500|d02.092.146.807.867.500,synonyms,"trimethoprim, sulfamethoxazole drug combination",d,desc,NA,d013420,d000900,sulfamethoxazole,anti-bacterial agents,drug name
4379,drug resisted,NA,NA,FALSE,1435,co-trimoxazole,d015662,"a drug combination with broad-spectrum antibacterial activity against both gram-positive and gram-negative organisms. it is effective in the treatment of many infections, including pneumocystis pneumonia in aids.",d03.383.742.906.500|d26.310.875|d02.065.884.725.867.500|d02.886.590.700.725.867.500|d02.092.146.807.867.500,synonyms,"trimethoprim, sulfamethoxazole drug combination",d,desc,NA,d013420,d000892,sulfamethoxazole,"anti-infective agents, urinary",drug name
4379,drug resisted,NA,NA,FALSE,1436,erythromycin,d004917,"a bacteriostatic antibiotic macrolide produced by streptomyces erythreus. erythromycin a is considered its major active component. in sensitive organisms, it inhibits protein synthesis by binding to 50s ribosomal subunits. this binding process inhibits peptidyl transferase activity and interferes with translocation of amino acids during translation and assembly of proteins.",d02.540.576.500.992,preferred_label,erythromycin,d,desc,NA,d018942,d011500,macrolides,protein synthesis inhibitors,drug group
4379,drug resisted,NA,NA,FALSE,1436,erythromycin,d004917,"a bacteriostatic antibiotic macrolide produced by streptomyces erythreus. erythromycin a is considered its major active component. in sensitive organisms, it inhibits protein synthesis by binding to 50s ribosomal subunits. this binding process inhibits peptidyl transferase activity and interferes with translocation of amino acids during translation and assembly of proteins.",d02.540.576.500.992,preferred_label,erythromycin,d,desc,NA,d018942,d000900,macrolides,anti-bacterial agents,drug group
4379,drug resisted,NA,NA,FALSE,1436,erythromycin,d004917,"a bacteriostatic antibiotic macrolide produced by streptomyces erythreus. erythromycin a is considered its major active component. in sensitive organisms, it inhibits protein synthesis by binding to 50s ribosomal subunits. this binding process inhibits peptidyl transferase activity and interferes with translocation of amino acids during translation and assembly of proteins.",d02.540.576.500.992,preferred_label,erythromycin,d,desc,NA,d018942,d005765,macrolides,gastrointestinal agents,drug group
4379,drug resisted,NA,NA,FALSE,1437,mupirocin,d016712,"a topically used antibiotic from a strain of pseudomonas fluorescens. it has shown excellent activity against gram-positive staphylococci and streptococci. the antibiotic is used primarily for the treatment of primary and secondary skin disorders, nasal infections, and wound healing.",d03.383.663.555|d10.251.536|d02.355.291.411.658,preferred_label,mupirocin,d,desc,NA,d004852,d011500,epoxy compounds,protein synthesis inhibitors,drug name
4379,drug resisted,NA,NA,FALSE,1437,mupirocin,d016712,"a topically used antibiotic from a strain of pseudomonas fluorescens. it has shown excellent activity against gram-positive staphylococci and streptococci. the antibiotic is used primarily for the treatment of primary and secondary skin disorders, nasal infections, and wound healing.",d03.383.663.555|d10.251.536|d02.355.291.411.658,preferred_label,mupirocin,d,desc,NA,d004852,d000900,epoxy compounds,anti-bacterial agents,drug name
4379,drug resisted,NA,NA,FALSE,1437,mupirocin,d016712,"a topically used antibiotic from a strain of pseudomonas fluorescens. it has shown excellent activity against gram-positive staphylococci and streptococci. the antibiotic is used primarily for the treatment of primary and secondary skin disorders, nasal infections, and wound healing.",d03.383.663.555|d10.251.536|d02.355.291.411.658,preferred_label,mupirocin,d,desc,NA,d011714,d011500,pyrans,protein synthesis inhibitors,drug name
4379,drug resisted,NA,NA,FALSE,1437,mupirocin,d016712,"a topically used antibiotic from a strain of pseudomonas fluorescens. it has shown excellent activity against gram-positive staphylococci and streptococci. the antibiotic is used primarily for the treatment of primary and secondary skin disorders, nasal infections, and wound healing.",d03.383.663.555|d10.251.536|d02.355.291.411.658,preferred_label,mupirocin,d,desc,NA,d011714,d000900,pyrans,anti-bacterial agents,drug name
4379,drug resisted,NA,NA,FALSE,1437,mupirocin,d016712,"a topically used antibiotic from a strain of pseudomonas fluorescens. it has shown excellent activity against gram-positive staphylococci and streptococci. the antibiotic is used primarily for the treatment of primary and secondary skin disorders, nasal infections, and wound healing.",d03.383.663.555|d10.251.536|d02.355.291.411.658,preferred_label,mupirocin,d,desc,NA,d005227,d011500,fatty acids,protein synthesis inhibitors,drug name
4379,drug resisted,NA,NA,FALSE,1437,mupirocin,d016712,"a topically used antibiotic from a strain of pseudomonas fluorescens. it has shown excellent activity against gram-positive staphylococci and streptococci. the antibiotic is used primarily for the treatment of primary and secondary skin disorders, nasal infections, and wound healing.",d03.383.663.555|d10.251.536|d02.355.291.411.658,preferred_label,mupirocin,d,desc,NA,d005227,d000900,fatty acids,anti-bacterial agents,drug name
4379,drug resisted,NA,NA,FALSE,1438,fusidic acid,d005672,"an antibiotic isolated from the fermentation broth of fusidium coccineum. (from merck index, 11th ed). it acts by inhibiting translocation during protein synthesis.",d04.210.500.247.808.489|d04.210.500.247.222.222.347.389|d10.570.938.515,preferred_label,fusidic acid,d,desc,NA,d002775,d011500,cholestadienols,protein synthesis inhibitors,drug name
4379,drug resisted,NA,NA,FALSE,1438,fusidic acid,d005672,"an antibiotic isolated from the fermentation broth of fusidium coccineum. (from merck index, 11th ed). it acts by inhibiting translocation during protein synthesis.",d04.210.500.247.808.489|d04.210.500.247.222.222.347.389|d10.570.938.515,preferred_label,fusidic acid,d,desc,NA,d002775,d000900,cholestadienols,anti-bacterial agents,drug name
