study_id,segment,code_identifiers,code_main,code_identifiers_link,mesh_drug_id,mesh_drug_definitions,mesh_drug_mn,mesh_drug_segment_name_class,mesh_drug_preferred_label,mesh_drug_class,mesh_drug_class_desc,mesh_drug_parent_id,mesh_drug_parent_name,mesh_drug_rank,atc_drug_preferred_label,atc_drug_id,atc_drug_parents_class_ids,atc_drug_rank,atc_drug_parent_name
23248,ciprofloxacin,e,drug resisted,drug resisted; mic,d002939,a broad-spectrum antimicrobial carboxyfluoroquinoline.,d03.633.100.810.835.322.186,preferred_label,ciprofloxacin,d,desc,d024841,fluoroquinolones,drug group,ciprofloxacin,c0008809,j01ma|s03aa|s01ae|s02aa,drug_name,"fluoroquinolone antibacterials, systemic; antiinfectives; fluoroquinolone antiinfectives, ophthalmologic; antiinfectives"
23248,amikacin,f,drug resisted,drug resisted; mic,d000583,a broad-spectrum antibiotic derived from kanamycin. it is reno- and oto-toxic like the other aminoglycoside antibiotics.,d09.408.051.476.060,preferred_label,amikacin,d,desc,d007612,kanamycin,drug name,amikacin,c0002499,s01aa|d06ax|j01gb,drug_name,"antibiotics, ophthalmologic; other antibiotics for topical use in atc; other aminoglycosides in atc"
23248,gentamicin,g,drug resisted,drug resisted; mic,d005839,"a complex antibiotic substance produced by micromonospora purpurea, with three components: gentamicin c1, c2 , and c1a sulfates.|a complex of closely related aminoglycoside bases (e.g., gentamicins c1, c2, and c1(suba)), obtained from micromonospora purpurea and related species.|a complex of closely related aminoglycosides obtained from micromonospora purpurea and related species. they are broad-spectrum antibiotics, but may cause ear and kidney damage. they act to inhibit protein biosynthesis.",d09.408.051.374,synonyms,gentamicins,d,desc,d000617,aminoglycosides,drug group,gentamicin,c3854019,s01aa|s02aa|d06ax|j01gb|s03aa,drug_name,"antibiotics, ophthalmologic; antiinfectives; other antibiotics for topical use in atc; other aminoglycosides in atc; antiinfectives"
23248,imipenem,h,drug resisted,drug resisted; mic,d015378,"semisynthetic thienamycin that has a wide spectrum of antibacterial activity against gram-negative and gram-positive aerobic and anaerobic bacteria, including many multiresistant strains. it is stable to beta-lactamases. clinical studies have demonstrated high efficacy in the treatment of infections of various body systems. its effectiveness is enhanced when it is administered in combination with cilastatin, a renal dipeptidase inhibitor.",d02.065.589.099.124.300.500|d03.633.100.300.124.300.500,preferred_label,imipenem,d,desc,d013845,thienamycins,drug name,imipenem and cilastatin,c0071972,j01dh,drug_name,carbapenems
23248,cefotaxime,i,drug resisted,drug resisted; mic,d002439,semisynthetic broad-spectrum cephalosporin.,d03.633.100.300.249.190.190|d02.065.589.099.249.190.190|d02.886.665.074.190.190,preferred_label,cefotaxime,d,desc,d002505,cephacetrile,drug group,cefotaxime,c0007554,j01dd,drug_name,third-generation cephalosporins
23248,cefepime,a,drug resisted,drug resisted; mic,c043266,NA,NA,preferred_label,cefepime,c,supp,d002511,cephalosporins,drug name,cefepime,c0055003,j01de,drug_name,fourth-generation cephalosporins
23248,"piperacillin, tazobactam drug combination",NA,drug resisted,NA,c085143,NA,NA,preferred_label,"piperacillin, tazobactam drug combination",c,supp,d010397/q000031|d010878,penicillanic acid; piperacillin,drug name,piperacillin and beta-lactamase inhibitor,c3653018,j01cr,drug_name,"combinations of penicillins, incl. beta-lactamase inhibitors"
23248,ceftazidime,c,drug resisted,drug resisted; mic,d002442,"semisynthetic, broad-spectrum antibacterial derived from cephaloridine and used especially for pseudomonas and other gram-negative infections in debilitated patients.",d03.633.100.300.249.210.150|d02.065.589.099.249.210.150|d02.886.665.074.210.150,preferred_label,ceftazidime,d,desc,d002509,cephaloridine,drug name,ceftazidime,c0007559,j01dd,drug_name,third-generation cephalosporins
23248,ceftazidime,d,drug resisted,drug resisted; mic,d002442,"semisynthetic, broad-spectrum antibacterial derived from cephaloridine and used especially for pseudomonas and other gram-negative infections in debilitated patients.",d03.633.100.300.249.210.150|d02.065.589.099.249.210.150|d02.886.665.074.210.150,preferred_label,ceftazidime,d,desc,d002509,cephaloridine,drug name,ceftazidime,c0007559,j01dd,drug_name,third-generation cephalosporins
23251,imipenem,NA,drug resisted,NA,d015378,"semisynthetic thienamycin that has a wide spectrum of antibacterial activity against gram-negative and gram-positive aerobic and anaerobic bacteria, including many multiresistant strains. it is stable to beta-lactamases. clinical studies have demonstrated high efficacy in the treatment of infections of various body systems. its effectiveness is enhanced when it is administered in combination with cilastatin, a renal dipeptidase inhibitor.",d02.065.589.099.124.300.500|d03.633.100.300.124.300.500,preferred_label,imipenem,d,desc,d013845,thienamycins,drug name,imipenem and cilastatin,c0071972,j01dh,drug_name,carbapenems
23251,meropenem,NA,drug resisted,NA,c059500,NA,NA,preferred_label,meropenem,c,supp,d013845,thienamycins,drug name,meropenem,c0066005,j01dh,drug_name,carbapenems
23251,cefepime,NA,drug resisted,NA,c043266,NA,NA,preferred_label,cefepime,c,supp,d002511,cephalosporins,drug name,cefepime,c0055003,j01de,drug_name,fourth-generation cephalosporins
23251,ceftazidime,NA,drug resisted,NA,d002442,"semisynthetic, broad-spectrum antibacterial derived from cephaloridine and used especially for pseudomonas and other gram-negative infections in debilitated patients.",d03.633.100.300.249.210.150|d02.065.589.099.249.210.150|d02.886.665.074.210.150,preferred_label,ceftazidime,d,desc,d002509,cephaloridine,drug name,ceftazidime,c0007559,j01dd,drug_name,third-generation cephalosporins
23251,ceftriaxone,NA,drug resisted,NA,d002443,"a broad-spectrum cephalosporin antibiotic with a very long half-life and high penetrability to meninges, eyes and inner ears.",d03.633.100.300.249.190.190.155|d02.065.589.099.249.190.190.155|d02.886.665.074.190.190.155,preferred_label,ceftriaxone,d,desc,d002439,cefotaxime,drug name,ceftriaxone,c0007561,j01dd,drug_name,third-generation cephalosporins
23408,cefoperazone,NA,drug resisted,NA,d002438,semisynthetic broad-spectrum cephalosporin with a tetrazolyl moiety that is resistant to beta-lactamase. it may be used to treat pseudomonas infections.,d02.886.665.074.150.160|d03.633.100.300.249.150.160|d02.065.589.099.249.150.160,preferred_label,cefoperazone,d,desc,d002435,cefamandole,drug name,cefoperazone,c0007552,j01dd,drug_name,third-generation cephalosporins
23408,sulbactam,NA,drug resisted,NA,d013407,"a beta-lactamase inhibitor with very weak antibacterial action. the compound prevents antibiotic destruction of beta-lactam antibiotics by inhibiting beta-lactamases, thus extending their spectrum activity. combinations of sulbactam with beta-lactam antibiotics have been used successfully for the therapy of infections caused by organisms resistant to the antibiotic alone.",d02.065.589.099.750.812|d03.633.100.300.750.812|d02.886.108.750.812,preferred_label,sulbactam,d,desc,d010406,penicillins,drug name,sulbactam,c0038665,j01cg,drug_name,"beta-lactamase inhibitors, systemic penicillins"
23408,cefuroxime,NA,drug resisted,NA,d002444,"broad-spectrum cephalosporin antibiotic resistant to beta-lactamase. it has been proposed for infections with gram-negative and gram-positive organisms, gonorrhea, and haemophilus.",d03.633.100.300.249.190.190.165|d02.065.589.099.249.190.190.165|d02.886.665.074.190.190.165,preferred_label,cefuroxime,d,desc,d002439,cefotaxime,drug name,cefuroxime,c0007562,j01dc|s01aa,drug_name,"second-generation cephalosporins; antibiotics, ophthalmologic"
23408,ornidazole,NA,drug resisted,NA,d009950,a nitroimidazole antiprotozoal agent used in ameba and trichomonas infections. it is partially plasma-bound and also has radiation-sensitizing action.,d02.640.672.700|d03.383.129.308.658.700,preferred_label,ornidazole,d,desc,d009593,nitroimidazoles,drug name,ornidazole,c0029274,p01ab|j01xd|g01af,drug_name,"nitroimidazole derivatives, antiprotozoal agents against amoebiasis and other protozoal diseases; imidazole derivatives, antibacterial for systemic use; imidazole derivatives, gyncological antiinfectives"
23408,cefepime,NA,drug resisted,NA,c043266,NA,NA,preferred_label,cefepime,c,supp,d002511,cephalosporins,drug name,cefepime,c0055003,j01de,drug_name,fourth-generation cephalosporins
23408,"cilastatin, imipenem drug combination",NA,drug resisted,NA,c044650,NA,NA,preferred_label,"cilastatin, imipenem drug combination",c,supp,d004338|d015378|d015377,drug combinations; imipenem; cilastatin,drug name,imipenem and cilastatin,c0071972,j01dh,drug_name,carbapenems
23408,penicillin,NA,drug resisted,NA,d010406,"a group of antibiotics that contain 6-aminopenicillanic acid with a side chain attached to the 6-amino group. the penicillin nucleus is the chief structural requirement for biological activity. the side-chain structure determines many of the antibacterial and pharmacological characteristics. (goodman and gilman's the pharmacological basis of therapeutics, 8th ed, p1065)",d03.633.100.300.750|d02.065.589.099.750|d02.886.108.750,synonyms,penicillins,d,desc,d047090,beta-lactams,drug group,combinations of penicillins,c2052681,j01cr,drug_name,"combinations of penicillins, incl. beta-lactamase inhibitors"
23408,levofloxacin,NA,drug resisted,NA,d064704,the l-isomer of ofloxacin.,d03.633.100.810.835.322.500.500,preferred_label,levofloxacin,d,desc,d015242,ofloxacin,drug name,levofloxacin,c0282386,j01ma|s01ae,drug_name,"fluoroquinolone antibacterials, systemic; fluoroquinolone antiinfectives, ophthalmologic"
23491,"piperacillin, tazobactam drug combination",j,drug resisted,drug resisted; mic,c085143,NA,NA,preferred_label,"piperacillin, tazobactam drug combination",c,supp,d010397/q000031|d010878,penicillanic acid; piperacillin,drug name,piperacillin and beta-lactamase inhibitor,c3653018,j01cr,drug_name,"combinations of penicillins, incl. beta-lactamase inhibitors"
23491,ampicillin-sulbactam,a,drug resisted,drug resisted; mic,c035444,NA,NA,synonyms,sultamicillin,c,supp,d013407|d000667,sulbactam; ampicillin,drug name,ampicillin and beta-lactamase inhibitor,c3652985,j01cr,drug_name,"combinations of penicillins, incl. beta-lactamase inhibitors"
23491,doxycycline,c,drug resisted,drug resisted; mic,d004318,a synthetic tetracycline derivative with similar antimicrobial activity.,d02.455.426.559.847.562.900.200|d04.615.562.900.200,preferred_label,doxycycline,d,desc,d013754,tetracyclines,drug name,doxycycline,c0013090,a01ab|j01aa,drug_name,antiinfectives and antiseptics for local oral treatment; tetracyclines
23491,"piperacillin, tazobactam drug combination",b,drug resisted,drug resisted; mic,c085143,NA,NA,preferred_label,"piperacillin, tazobactam drug combination",c,supp,d010397/q000031|d010878,penicillanic acid; piperacillin,drug name,piperacillin and beta-lactamase inhibitor,c3653018,j01cr,drug_name,"combinations of penicillins, incl. beta-lactamase inhibitors"
23491,"trimethoprim, sulfamethoxazole drug combination",d,drug resisted,drug resisted; mic,d015662,"a drug combination with broad-spectrum antibacterial activity against both gram-positive and gram-negative organisms. it is effective in the treatment of many infections, including pneumocystis pneumonia in aids.",d03.383.742.906.500|d26.310.875|d02.065.884.725.867.500|d02.886.590.700.725.867.500|d02.092.146.807.867.500,preferred_label,"trimethoprim, sulfamethoxazole drug combination",d,desc,d014295|d004338|d013420,trimethoprim; drug combinations; sulfamethoxazole,drug name,sulfamethoxazole and trimethoprim,c0041044,j01ee,drug_name,"combinations of sulfonamides and trimethoprim, incl. derivatives"
23549,imipenem,h,drug resisted,drug resisted; mic,d015378,"semisynthetic thienamycin that has a wide spectrum of antibacterial activity against gram-negative and gram-positive aerobic and anaerobic bacteria, including many multiresistant strains. it is stable to beta-lactamases. clinical studies have demonstrated high efficacy in the treatment of infections of various body systems. its effectiveness is enhanced when it is administered in combination with cilastatin, a renal dipeptidase inhibitor.",d02.065.589.099.124.300.500|d03.633.100.300.124.300.500,preferred_label,imipenem,d,desc,d013845,thienamycins,drug name,imipenem and cilastatin,c0071972,j01dh,drug_name,carbapenems
23549,nitrofurantoin,i,drug resisted,drug resisted; mic,d009582,"a urinary anti-infective agent effective against most gram-positive and gram-negative organisms. although sulfonamides and antibiotics are usually the agents of choice for urinary tract infections, nitrofurantoin is widely used for prophylaxis and long-term suppression.",d03.383.312.649.566|d02.640.600.566,preferred_label,nitrofurantoin,d,desc,d009581,nitrofurans,drug name,nitrofurantoin,c0028156,j01xe,drug_name,"nitrofuran derivatives, antibacterials for systemic use"
23549,ampicillin,a,drug resisted,drug resisted; mic,d000667,semi-synthetic derivative of penicillin that functions as an orally active broad-spectrum antibiotic.,d03.633.100.300.750.750.050|d02.065.589.099.750.750.050|d02.886.108.750.750.050,preferred_label,ampicillin,d,desc,d010400,penicillin g,drug group,ampicillin,c0002680,s01aa|j01ca,drug_name,"antibiotics, ophthalmologic; penicillins with extended spectrum"
23549,cefazolin,b,drug resisted,drug resisted; mic,d002437,a semisynthetic cephalosporin analog with broad-spectrum antibiotic action due to inhibition of bacterial cell wall synthesis. it attains high serum levels and is excreted quickly via the urine.,d02.065.589.099.249.160|d02.886.665.074.160|d03.633.100.300.249.160,preferred_label,cefazolin,d,desc,d002511,cephalosporins,drug name,cefazolin,c0007546,j01db,drug_name,first-generation cephalosporins
23549,cefotetan,c,drug resisted,drug resisted; mic,d015313,a semisynthetic cephamycin antibiotic that is administered intravenously or intramuscularly. the drug is highly resistant to a broad spectrum of beta-lactamases and is active against a wide range of both aerobic and anaerobic gram-positive and gram-negative microorganisms.,d03.383.129.617.235|d02.065.589.099.249.250.199|d03.633.100.300.249.250.199|d02.886.665.074.250.199,preferred_label,cefotetan,d,desc,d013777|d002513,tetrazoles; cephamycins,drug name,cefotetan,c0007555,j01dc,drug_name,second-generation cephalosporins
23549,ceftazidime,d,drug resisted,drug resisted; mic,d002442,"semisynthetic, broad-spectrum antibacterial derived from cephaloridine and used especially for pseudomonas and other gram-negative infections in debilitated patients.",d03.633.100.300.249.210.150|d02.065.589.099.249.210.150|d02.886.665.074.210.150,preferred_label,ceftazidime,d,desc,d002509,cephaloridine,drug name,ceftazidime,c0007559,j01dd,drug_name,third-generation cephalosporins
23549,ceftriaxone,e,drug resisted,drug resisted; mic,d002443,"a broad-spectrum cephalosporin antibiotic with a very long half-life and high penetrability to meninges, eyes and inner ears.",d03.633.100.300.249.190.190.155|d02.065.589.099.249.190.190.155|d02.886.665.074.190.190.155,preferred_label,ceftriaxone,d,desc,d002439,cefotaxime,drug name,ceftriaxone,c0007561,j01dd,drug_name,third-generation cephalosporins
